year,firm_ID,industry_ID,sales,OX,NFE,X,OA,FA,OL,FO,NOA,NFO,BE,lagged_BE,ROE,lagged_NOA,lagged_NFO,RNOA,PM,ATO,lagged_FLEV,NBC,ROE_DuPont,DuPont_gap
2016,865,7,337303.46,16737.67,-2014.083766023441,18751.75,389256.19,592005.27,114237.71,248883.41,275018.48,-343121.86,618140.34,603399.8900000001,0.03107682038191952,247002.02000000002,-356397.87000000005,0.06776329197631661,0.049621993204576074,1.3655898846495262,-0.5906495442019387,0.005651222792166072,0.031076826623258814,-6.241339296081394e-9
2017,865,7,355684.48,18095.23,-2217.03081352876,20312.26,392879.63,609608.66,107665.68,261300.48,285213.95,-348308.18000000005,633522.1300000001,618140.34,0.032860272474694016,275018.48,-343121.86,0.06579641484455881,0.05087438732215699,1.2933111985783647,-0.5550873123731094,0.006461351117439035,0.032860273790784725,-1.3160907086362528e-9
2018,865,7,394759.39,25108.93,-2323.4865511122484,27432.41,454147.39,641226.81,124530.68,316943.75,329616.71,-324283.06000000006,653899.77,633522.1300000001,0.04330142342462448,285213.95,-348308.18000000005,0.0880354204273669,0.06360565609344973,1.3840816341556925,-0.5497963899066951,0.006670778019374245,0.043301433765403345,-1.0340778865136624e-8
2019,865,7,415170.8,27709.19,-2164.838438365203,29874.03,595211.94,671861.28,121710.67,468643.53,473501.26999999996,-203217.75,676719.02,653899.77,0.04568594663980383,329616.71,-324283.06000000006,0.08406488251156927,0.06674166391278,1.2595562888786795,-0.4959216608991926,0.006675767887367297,0.045685944251617025,2.3881868080333213e-9
2020,865,7,471694.62,36178.79,-1477.904906112777,37656.7,809857.08,1199384.52,147172.9,1157841.58,662684.1799999999,-41542.939999999944,704227.1199999999,676719.02,0.05564599026638855,473501.26999999996,-203217.75,0.07640695451566583,0.07669960280657855,0.9961844875305192,-0.30029856409237615,0.007272518793819817,0.0556459827390588,7.527329752565759e-9
2015,866,7,4418.87,245.09,-4.835379105109874,249.93,1702.34,5824.51,844.65,4609.95,857.6899999999999,-1214.5600000000004,2072.2500000000005,NA,NA,NA,NA,NA,0.05546440605856248,NA,NA,NA,NA,NA
2016,866,7,4283.73,267.46,-6.781497391122277,274.24,2737.85,6073.97,946.25,5646.39,1791.6,-427.5799999999999,2219.18,2072.2500000000005,0.1323392447822415,857.6899999999999,-1214.5600000000004,0.31183761032540896,0.06243624131306128,4.994496846179855,-0.5861068886476053,0.005583501342973813,0.13233996737416925,-7.225919277653592e-7
2017,866,7,4241.31,298.31,-2.372171288432958,300.69,2355.84,6169.75,909.04,5248.84,1446.8000000000002,-920.9099999999999,2367.71,2219.18,0.13549599401580764,1791.6,-427.5799999999999,0.1665048001786113,0.07033440139956758,2.3673308774279977,-0.1926747717625429,0.0055479004827937665,0.13549246626611314,3.52774969450409e-6
2015,867,7,23489.77,1090.44,-2.6666658314058376,1093.1,17575.48,19024.27,3501.8,15474.81,14073.68,-3549.460000000001,17623.14,NA,NA,NA,NA,NA,0.0464219104742192,NA,NA,NA,NA,NA
2016,867,7,24079.76,1146.75,-3.604013768345652,1150.36,15022.16,17236.7,4064.38,10057.21,10957.779999999999,-7179.490000000002,18137.27,17623.14,0.06527554113512121,14073.68,-3549.460000000001,0.08148188675598705,0.047622982953318474,1.7109782231797226,-0.20140905650184934,0.0010153695965993844,0.06527520145492491,3.3968019630403745e-7
2017,867,7,24953.87,1379.56,-10.726301863043313,1390.29,15462.33,18519.54,4054.9,11008.2,11407.43,-7511.34,18918.77,18137.27,0.07665376321794845,10957.779999999999,-7179.490000000002,0.12589776396313854,0.05528441079479856,2.27727422890403,-0.39584182183978084,0.0014940200297017352,0.07665355932083734,2.0389711111179487e-7
2018,867,7,26181.8,1636.8,-8.210862542162825,1645.02,14111.32,18347.73,4328.85,8175.19,9782.47,-10172.54,19955.010000000002,18918.77,0.08695174157728013,11407.43,-7511.34,0.14348543011002476,0.06251671008104867,2.2951532466120765,-0.3970310966304892,0.0010931288614498644,0.08695125859356409,4.82983716035279e-7
2019,867,7,27639.27,1729.87,-3.8811831110334567,1733.75,12171.89,17810.33,4523.81,4438.51,7648.079999999999,-13371.820000000002,21019.9,19955.010000000002,0.08688294318068494,9782.47,-10172.54,0.17683366266392844,0.06258739829235721,2.8253876577183474,-0.5097737360191751,3.8153530101955424e-4,0.08688300246960706,-5.928892211903847e-8
2020,867,7,29563.69,1760.08,-5.790050624316993,1765.87,13050.77,20320.71,6371.74,4931.36,6679.030000000001,-15389.349999999999,22068.379999999997,21019.9,0.0840094386747796,7648.079999999999,-13371.820000000002,0.23013357600861917,0.05953519334020888,3.8655048064350797,-0.6361505049976451,4.3300393097700924e-4,0.08400944108317912,-2.408399521480753e-9
2015,868,7,17594.31,-26.85,-89.96892452943536,63.12,11839.37,13750.78,2550.2,1318.98,9289.170000000002,-12431.800000000001,21720.97,NA,NA,NA,NA,NA,-0.0015260615505808411,NA,NA,NA,NA,NA
2016,868,7,18095.76,127.16,316.0493542554352,-188.89,11062.59,14658.92,2649.27,1582.14,8413.32,-13076.78,21490.1,21720.97,-0.008696204635428343,9289.170000000002,-12431.800000000001,0.013689059410044167,0.007027060482676605,1.9480491798513748,-0.5723409221595537,-0.025422654342527645,-0.008696174906343281,-2.97290850617693e-8
2017,868,7,21135.18,388.08,-112.4466649566802,500.53,8629.82,18296.09,2938.4,1197.31,5691.42,-17098.78,22790.199999999997,21490.1,0.023291189896743152,8413.32,-13076.78,0.04612685598550869,0.018361802454485838,2.5121093694284777,-0.6085025197649151,0.008598956697037053,0.023291034706989733,1.5518975341952124e-7
2018,868,7,21281.04,608.81,-147.51535472235116,756.32,6193.48,24395.78,3086.16,3029.12,3107.3199999999997,-21366.66,24473.98,22790.199999999997,0.03318619406587042,5691.42,-17098.78,0.10696978961313695,0.028608094341253994,3.7391441854581107,-0.7502689752612965,0.00862724444213863,0.03318642902310427,-2.3495723384947542e-7
2019,868,7,21743.68,819.32,-184.5046331164216,1003.82,7054.25,27049.62,3926.43,2326.58,3127.82,-24723.04,27850.86,24473.98,0.04101580535736321,3107.3199999999997,-21366.66,0.26367416294427354,0.037680834155028035,6.9975670352586805,-0.8730357710515413,0.008635164930617214,0.04101599466520858,-1.8930784537185552e-7
2020,868,7,26510.62,896.72,-213.3722815467421,1110.09,8298.27,25987.84,4626.89,1010.59,3671.38,-24977.25,28648.63,27850.86,0.03985837421178376,3127.82,-24723.04,0.2866916894194679,0.03382493506375936,8.475749883305305,-0.8876939527181567,0.008630503431080567,0.039858456131937836,-8.192015407693098e-8
2015,869,7,1300.63,31.63,-1.3454045723787469,32.98,934.53,762.89,298.48,477,636.05,-285.89,921.9399999999999,NA,NA,NA,NA,NA,0.0243189838770442,NA,NA,NA,NA,NA
2016,869,7,1292.75,33.31,-1.6848942099033484,35,943.9,826.77,342.35,485.74,601.55,-341.03,942.5799999999999,921.9399999999999,0.037963424951732216,636.05,-285.89,0.05237009669051176,0.025766776252175598,2.0324660011005427,-0.3100961016985921,0.005893505228945918,0.03795788685804212,5.538093690096724e-6
2017,869,7,1341.46,38.15,-11.460430661130625,49.61,987.38,811.17,330.85,489.14,656.53,-322.03,978.56,942.5799999999999,0.052632137325213775,601.55,-341.03,0.06341949962596626,0.0284391632996884,2.2300058183027183,-0.3618048335419805,0.03360534457710649,0.052632594221318746,-4.5689610497084976e-7
2018,869,7,1360.65,54.38,-1.4970028019379138,55.87,1067.29,848.28,342.72,554.71,724.5699999999999,-293.56999999999994,1018.1399999999999,978.56,0.05709409744931328,656.53,-322.03,0.08282942135165187,0.039966192628523134,2.072487167380013,-0.32908559516023544,0.004648643921180989,0.05710125368085546,-7.1562315421824785e-6
2019,869,7,1364.27,54.44,-1.677677466955471,56.12,1030.09,951.04,288.2,638.15,741.8899999999999,-312.89,1054.7799999999997,1018.1399999999999,0.05512012100496985,724.5699999999999,-293.56999999999994,0.07513421753591785,0.03990412455012571,1.882868459914156,-0.2883395210874732,0.0057147442414261385,0.05511783985203948,2.2811529303695677e-6
2020,869,7,1368.47,46.9,-2.0160620780413434,48.92,1069.1,881.36,281.06,585.55,788.04,-295.81000000000006,1083.85,1054.7799999999997,0.04637933976753447,741.8899999999999,-312.89,0.0632169189502487,0.03427185104532799,1.8445726455404443,-0.296640057642352,0.0064433573397722635,0.04637560636155534,3.733405979131077e-6
2015,870,7,3834.78,106.98,20.510484209894617,86.47,5216.27,2339.28,489.09,4921.07,4727.18,2581.7899999999995,2145.390000000001,NA,NA,NA,NA,NA,0.02789729788931829,NA,NA,NA,NA,NA
2016,870,7,5181.33,181.86,103.56968055465686,78.29,4068.7,2809.56,595.95,4141.66,3472.75,1332.1,2140.65,2145.390000000001,0.036492199553461134,4727.18,2581.7899999999995,0.03847113924157743,0.035099096178008354,1.0960720767984293,1.2034128992863762,0.04011545499620685,0.036492348451956584,-1.4889849545007827e-7
2017,870,7,4867.9,134.48,56.17256930729176,78.31,4130.67,2390.35,641,3704.03,3489.67,1313.6800000000003,2175.99,2140.65,0.03658234648354472,3472.75,1332.1,0.03872435389820747,0.02762587563425707,1.4017421351954502,0.6222876229182724,0.042168432780791056,0.03658114623722151,1.20024632321164e-6
2018,870,7,4231.18,-22.14,53.98650916678711,-76.13,4085.4,2007.42,808.65,3219.02,3276.75,1211.6,2065.15,2175.99,-0.034986374018262954,3489.67,1313.6800000000003,-0.006344439445563621,-0.005232582872862889,1.2124871406178808,0.6037160097243096,0.041095631483151984,-0.034984769767686025,-1.6042505769295334e-6
2019,870,7,4433.77,240.31,51.17853733298869,189.13,3671.83,2475.44,679.63,3215.81,2992.2,740.3699999999999,2251.83,2065.15,0.09158172529840447,3276.75,1211.6,0.07333791103990234,0.054199924669073946,1.353099870298314,0.5866886182601747,0.04224045669609499,0.09158243356027954,-7.082618750653413e-7
2020,870,7,3953.01,156.19,31.715752870852405,124.48,2819.92,2420.33,503.29,2478.62,2316.63,58.289999999999964,2258.34,2251.83,0.05527948379762238,2992.2,740.3699999999999,0.05219905086558385,0.03951166326419614,1.3211048726689394,0.32878592078442864,0.04283770664782799,0.055276929043998696,2.5547536236861235e-6
2015,871,7,75566.56,5396.02,3.958087005288238,5392.07,132230.29,68110.37,30396.98,77846.38,101833.31000000001,9736.01000000001,92097.3,NA,NA,NA,NA,NA,0.07140751147068228,NA,NA,NA,NA,NA
2016,871,7,74822.87,3601.8,-5.545143638278819,3607.34,103520.49,69903.02,31267.95,49356.16,72252.54000000001,-20546.86,92799.40000000001,92097.3,0.03916879213614297,101833.31000000001,9736.01000000001,0.03536956620579258,0.04813768838324432,0.734758302563277,0.10571439119279294,-5.695499119535429e-4,0.03916884798618721,-5.585004423519502e-8
2017,871,7,87738.87,5952.99,-56.49053095861658,6009.48,97764.88,70812.33,33442.77,38992.76,64322.11000000001,-31819.57,96141.68000000001,92799.40000000001,0.06475774627853197,72252.54000000001,-20546.86,0.08239142873039479,0.06784894767849187,1.214336132681287,-0.22141156085060892,0.0027493510423790583,0.06475775200010578,-5.721573811956482e-9
2018,871,7,90913.21,8259.61,16.09891403301892,8243.51,85818.49,71245.27,34819.43,21491.55,50999.060000000005,-49753.72,100752.78,96141.68000000001,0.08574335293496015,64322.11000000001,-31819.57,0.12841012211819544,0.09085159351429786,1.4134052816364389,-0.3309654043906867,-5.059437960041233e-4,0.08574336423044596,-1.1295485810580708e-8
2019,871,7,92732.87,9324.92,-4.507346007519504,9329.43,79229.51,74245.72,32574.37,14451.09,46655.14,-59794.630000000005,106449.77,100752.78,0.09259724644818734,50999.060000000005,-49753.72,0.18284493871063504,0.1005567928610427,1.818325082854468,-0.49381982313540135,9.059314574909181e-5,0.09259722010655703,2.6341630307569197e-8
2020,871,7,87292.56,7867.69,-16.857630582963026,7884.54,121707.79,77860.26,38912.81,50207.42,82794.98,-27652.839999999997,110447.81999999999,106449.77,0.07406817318628307,46655.14,-59794.630000000005,0.16863500999032474,0.09013013251072027,1.8710169983414475,-0.5617168548133078,2.819254936933806e-4,0.07406824486875792,-7.168247484479195e-8
2015,872,7,270046,-5305.63,226.0030722510021,-5531.63,206806.83,114995.15,146613.11,92090.75,60193.72,-22904.399999999994,83098.12,NA,NA,NA,NA,NA,-0.019647134191952482,NA,NA,NA,NA,NA
2016,872,7,271600.73,3318.75,311.47840575251394,3007.28,265230.53,188019.82,219213.76,148739.11,46016.77000000002,-39280.71000000002,85297.48000000004,83098.12,0.03618950705503326,60193.72,-22904.399999999994,0.05513448911281775,0.012219223416667547,4.512110731817206,-0.27563078442689193,-0.013599064186466968,0.03618940590048832,1.0115454494169507e-7
2017,872,7,275436.85,6239.47,69.78264452751272,6169.69,245386.36,115563.87,168701.7,101995.23,76684.65999999997,-13568.64,90253.29999999997,85297.48000000004,0.0723314451962707,46016.77000000002,-39280.71000000002,0.1355912203311966,0.022652996503554266,5.985575476071003,-0.4605143082773372,-0.0017765117923660922,0.07233141419268758,3.1003583117472644e-8
2018,872,7,266095.75,5788.17,-224.3289980211388,6012.5,226013.75,99533.53,130774.93,100876.97,95238.82,1343.4400000000023,93895.38,90253.29999999997,0.06661806271903634,76684.65999999997,-13568.64,0.07548015470108366,0.02175220761699501,3.469999736583563,-0.1503395443712308,0.016532902193671498,0.06661805161718343,1.1101852909201071e-8
2019,872,7,279621.89,9207.64,12.261361203600392,9195.37,253800.4,123556.57,162772.13,113082.77,91028.26999999999,-10473.800000000003,101502.06999999999,93895.38,0.09793208142935254,95238.82,1343.4400000000023,0.0966794842691247,0.03292889551672796,2.93600750198291,0.014307839214240383,0.009126839459596537,0.09793217343384093,-9.200448838897479e-8
2020,872,7,279884.58,9211.03,-27.38334260286069,9238.41,240084.39,106211.39,136552.51,100591.46,103531.88,-5619.929999999993,109151.81,101502.06999999999,0.09101696152600633,91028.26999999999,-10473.800000000003,0.10118867468315065,0.03291010172836246,3.074699541142549,-0.10318804335714536,0.002614461093668075,0.09101699445738262,-3.293137629256648e-8
2015,873,7,244926.95,-14.92,917.9569978694636,-932.88,196714.39,58856.03,60368.6,114132.69,136345.79,55276.66,81069.13,NA,NA,NA,NA,NA,-6.0916122133558594e-5,NA,NA,NA,NA,NA
2016,873,7,246018.82,5375.63,2342.3360630274883,3033.3,175609.05,98924.21,86373.13,106350.18,89235.91999999998,7425.969999999987,81809.95,81069.13,0.037416215025374025,136345.79,55276.66,0.03942644653714647,0.021850482820785826,1.8043741577939443,0.6818459751572516,0.04237477559294444,0.037416140237011446,7.478836257929222e-8
2017,873,7,278555.6,5360.32,308.0726193199326,5052.24,224743.84,85019.89,83551.21,141642.82,141192.63,56622.93000000001,84569.7,81809.95,0.06175581332099579,89235.91999999998,7425.969999999987,0.06006908428803111,0.01924326777131747,3.1215636035354377,0.09077098812552736,0.04148584216202505,0.0617559035383846,-9.021738880954366e-8
2018,873,7,267731.26,8931.11,2349.128750414397,6581.99,205500.78,97104.92,68523.54,145599.11,136977.24,48494.18999999999,88483.05,84569.7,0.07782917522469632,141192.63,56622.93000000001,0.06325478886539616,0.0333584879106011,1.8962127130856619,0.6695415734004024,0.041487234066029374,0.07782907175484369,1.0346985263032238e-7
2019,873,7,291046.65,8524.08,2012.017129387796,6512.06,174168.18,134695.39,75588.99,141119.82,98579.18999999999,6424.429999999993,92154.76,88483.05,0.07359669450815721,136977.24,48494.18999999999,0.06222990038345057,0.02928767604780883,2.1247810950198738,0.5480619169434144,0.04148985949425687,0.07359672695066687,-3.2442509650953966e-8
2020,873,7,333507.28,12037.15,266.58542390962475,11770.56,185887.87,164797.15,90737.78,159698.71,95150.09,-5098.440000000002,100248.53,92154.76,0.12772601219947835,98579.18999999999,6424.429999999993,0.12210639994100175,0.03609261542956423,3.3831408028408436,0.06971349065419945,0.04149557609151708,0.1277260618560601,-4.965658176314669e-8
2015,874,7,13617.58,-11.87,-1.4075395824918893,-10.46,6330.74,2105.53,2866.78,1892.38,3463.9599999999996,-213.1500000000001,3677.1099999999997,NA,NA,NA,NA,NA,-8.716673593986596e-4,NA,NA,NA,NA,NA
2016,874,7,13195.45,80.29,8.968624639823826,71.32,10488.62,2320.04,3206.18,5890.77,7282.4400000000005,3570.7300000000005,3711.71,3677.1099999999997,0.019395666705646554,3463.9599999999996,-213.1500000000001,0.02317867411863879,0.006084673125963874,3.8093540341112493,-0.057966718428330975,-0.042076587566614226,0.019396040738562673,-3.7403291611864953e-7
2017,874,7,13063.75,182.49,-150.37581786600097,332.86,8941.85,2311.04,3088.73,4184.98,5853.120000000001,1873.9399999999996,3979.180000000001,3711.71,0.08967834232739089,7282.4400000000005,3570.7300000000005,0.02505890882726119,0.013969189551239117,1.7938699117328807,0.9620175067556465,-0.042113466396507426,0.08967990976288584,-1.5674354949535285e-6
2018,874,7,13680.03,322.53,-79.7790605508733,402.31,7868.82,2401.85,3513.06,2508.71,4355.76,106.86000000000013,4248.9,3979.180000000001,0.1011037449926869,5853.120000000001,1873.9399999999996,0.05510394456289978,0.02357670268266955,2.337220149253731,0.4709362230409278,-0.04257290017336378,0.10110350890155087,2.360911360299589e-7
2019,874,7,13277.19,509.08,-4.546327823098999,513.63,7798.72,2672.68,3260.62,2645.7,4538.1,-26.980000000000018,4565.08,4248.9,0.1208854056343995,4355.76,106.86000000000013,0.11687512626958325,0.038342450473330576,3.0481913604055317,0.02515003883358049,-0.042544711052769926,0.12088454136908353,8.642653159807168e-7
2020,874,7,14371.41,514.7,1.1565282453219337,513.55,7859.25,2896.36,3374.33,2536.39,4484.92,-359.97000000000025,4844.89,4565.08,0.11249529033445196,4538.1,-26.980000000000018,0.11341750953042022,0.035814161588876806,3.1668341376346927,-0.005910082627248596,-0.04286613214684703,0.11249386029482027,1.4300396316974107e-6
2015,875,7,2379.27,11.54,0.5782587992326281,10.96,2748.2,1109.09,334.76,1549.67,2413.4399999999996,440.58000000000015,1972.8599999999994,NA,NA,NA,NA,NA,0.004850227170518688,NA,NA,NA,NA,NA
2016,875,7,2334.8,12.67,-0.43616222926492865,13.11,2374.45,1150.98,341.61,1215.48,2032.8399999999997,64.5,1968.3399999999997,1972.8599999999994,0.00664517502509048,2413.4399999999996,440.58000000000015,0.00524976796605675,0.0054265890011992455,0.9674158048263063,0.22332045862352132,-9.899728295994564e-4,0.00664322974223459,1.945282855889477e-6
2017,875,7,2190.45,13.82,0.01526087300095397,13.8,2112.14,959.77,297.7,802.15,1814.4399999999998,-157.62,1972.06,1968.3399999999997,0.007010983874737089,2032.8399999999997,64.5,0.006798370752248087,0.006309205870939762,1.0775319257787137,0.03276872897974944,2.366026821853329e-4,0.007013391551763947,-2.4076770268575964e-6
2018,875,7,2116.64,27.68,-0.03103670556249755,27.71,1926.34,966.77,295.13,610.06,1631.21,-356.71000000000004,1987.92,1972.06,0.014051296613693295,1814.4399999999998,-157.62,0.015255395604153349,0.01307733010809585,1.1665527655915875,-0.07992657424216303,1.9690842255105665e-4,0.014051822310458352,-5.256967650565936e-7
2019,875,7,1603.74,26.74,-0.04962011530809705,26.79,1386.38,1212,178.95,418.28,1207.43,-793.72,2001.15,1987.92,0.013476397440540865,1631.21,-356.71000000000004,0.01639273913230056,0.01667352563383092,0.9831597403154714,-0.17943881041490603,1.3910491802331598e-4,0.013476206343971635,1.9109656923012308e-7
2020,875,7,1495.89,34.24,-1.2003612057834754,35.44,1670.71,1405.45,191.1,862.79,1479.6100000000001,-542.6600000000001,2022.2700000000002,2001.15,0.017709816855308196,1207.43,-793.72,0.02835775158808378,0.02288938357766948,1.2389041186652643,-0.39663193663643403,0.001512323244700241,0.01770999735441295,-1.804991047529847e-7
2015,876,7,164042.86,12532.18,-111.00225709616215,12643.18,78184.28,11402.99,29901.96,19986.85,48282.32,8583.859999999999,39698.46,NA,NA,NA,NA,NA,0.07639576632594677,NA,NA,NA,NA,NA
2016,876,7,175123.66,11965.5,-12.051543953791995,11977.55,91936.63,15802.05,40743.78,20434.21,51192.850000000006,4632.16,46560.69,39698.46,0.3017132150718189,48282.32,8583.859999999999,0.24782363399273274,0.06832600460725867,3.6270763293893085,0.21622652364852438,-0.0014039772263051817,0.3017132539638513,-3.8892032372395136e-8
2017,876,7,201128.08,7796.26,-5.479803322336518,7801.74,89707.45,22694.05,40097.32,23438.93,49610.13,744.880000000001,48865.25,46560.69,0.16756066114999582,51192.850000000006,4632.16,0.15229197046071863,0.0387626630751907,3.928831467675661,0.0994864981597137,-0.0011829909420953762,0.16756065692588182,4.224114003026358e-9
2018,876,7,267853.05,5415.59,-1.0531035098896528,5416.64,197369.05,24877.73,72386.58,101536.76,124982.46999999999,76659.03,48323.43999999999,48865.25,0.11084850686326173,49610.13,744.880000000001,0.10916298747856537,0.020218511605524,5.399160413407504,0.015243552422222357,-0.0014137894827215812,0.11084857037485514,-6.35115934149999e-8
2019,876,7,272355.61,7191.37,1789.0012693221706,5402.37,250910.72,14395.98,70749.3,145155.75,180161.41999999998,130759.77,49401.64999999998,48323.43999999999,0.11179605590992697,124982.46999999999,76659.03,0.05753902927346532,0.026404339532422338,2.1791504840638853,1.5863736108190978,0.023337123745528356,0.11179602964271235,2.6267214625619317e-8
2020,876,7,420468.3,-14428.05,-271.0413949188437,-14157.01,316738.4,53149.34,132334.82,200161.52,184403.58000000002,147012.18,37391.40000000002,49401.64999999998,-0.2865695781416209,180161.41999999998,130759.77,-0.08008401576763771,-0.034314239622820555,2.333842062301685,2.646870499264702,-0.0020728194529467565,-0.28656954990534045,-2.8236280424920324e-8
2015,877,7,146334.47,450.84,-936.7726124605184,1387.61,75232.12,87718.37,23558.83,54773.59,51673.28999999999,-32944.78,84618.06999999999,NA,NA,NA,NA,NA,0.0030808872304659315,NA,NA,NA,NA,NA
2016,877,7,139286.24,2908.14,3638.412792977002,-730.27,85082.24,56290.34,25690.23,31405.89,59392.01000000001,-24884.449999999997,84276.46,84618.06999999999,-0.008630189745523622,51673.28999999999,-32944.78,0.05627936599353361,0.02087887504178446,2.695517161767714,-0.3893350439214697,-0.11043973561143836,-0.008630222752386126,3.300686250359841e-8
2017,877,7,138911.85,4786.33,-1025.1098916639494,5811.44,93169.95,71638.41,28486.72,44619.13,64683.229999999996,-27019.280000000006,91702.51000000001,84276.46,0.06895685936499941,59392.01000000001,-24884.449999999997,0.08058878626939885,0.03445587975395907,2.3388979426693925,-0.2952716571151659,0.04119479802302038,0.0689568580795153,1.285484108048962e-9
2018,877,7,164172.94,4788,-943.2647519790154,5731.26,103912.02,74880.61,28243.91,54668.75,75668.11,-20211.86,95879.97,91702.51000000001,0.062498398353545606,64683.229999999996,-27019.280000000006,0.07402227748985325,0.029164367769743297,2.5381067086476667,-0.29464057199742955,0.03491080265569679,0.062498450173054325,-5.18195087187423e-8
2019,877,7,124030.72,3283.93,-288.03400929080055,3571.96,98960,85978.78,26381.53,61389.87,72578.47,-24588.909999999996,97167.38,95879.97,0.03725449642923334,75668.11,-20211.86,0.04339912811354744,0.026476747051053157,1.6391412445744977,-0.21080377893318072,0.014250742350817814,0.03725453824496191,-4.181572856726268e-8
2020,877,7,139839.16,837.53,-299.3409423590493,1136.87,100354.69,94561.27,26016.47,72202.52,74338.22,-22358.75,96696.97,97167.38,0.011700119937369927,72578.47,-24588.909999999996,0.011539648052652528,0.005989237921623671,1.9267306130867736,-0.2530572502829653,0.012173819106216963,0.011700129635676595,-9.698306668165513e-9
2015,878,7,3530.28,337.04,16.8367975659568,320.2,1134.11,3536.85,141.68,2409.89,992.4299999999998,-1126.96,2119.39,NA,NA,NA,NA,NA,0.09547118075620065,NA,NA,NA,NA,NA
2016,878,7,3360.96,323.34,-140.48334669080342,463.82,1062.28,3473.47,146.09,1972.72,916.1899999999999,-1500.7499999999998,2416.9399999999996,2119.39,0.218845988704297,992.4299999999998,-1126.96,0.32580635410054115,0.09620465581262495,3.3865965357758236,-0.5317379057181548,0.12465690591574094,0.21884756778639297,-1.5790820959704632e-6
2017,878,7,3471.64,359.13,5.05481298634688,354.08,1282.96,2523.89,150.46,1043.54,1132.5,-1480.35,2612.85,2416.9399999999996,0.14649929249381452,916.1899999999999,-1500.7499999999998,0.39198201246466347,0.10344678595706928,3.789214027658019,-0.6209297707017964,-0.0033681912286169452,0.14649730113848636,1.991355328162525e-6
2018,878,7,3524.14,367.75,-20.60452100162929,388.36,1247.13,2798.01,142.11,1053.18,1105.02,-1744.8300000000002,2849.8500000000004,2612.85,0.1486346326807892,1132.5,-1480.35,0.3247240618101545,0.10435169998921723,3.111823399558499,-0.5665652448475802,0.013918682069530376,0.14863253573746266,2.0969433265349835e-6
2019,878,7,3582.55,404.34,51.9219119778356,352.42,1067.51,3467.86,141.23,1365.97,926.28,-2101.8900000000003,3028.17,2849.8500000000004,0.1236626489113462,1105.02,-1744.8300000000002,0.36591192919585164,0.11286374230645768,3.242068016868473,-0.6122532764882362,-0.02975757637009657,0.12366197800661943,6.70904726773891e-7
2020,878,7,3733.75,417,65.42753303674841,351.57,1054.86,3779.8,157.98,1462.57,896.8799999999999,-2317.2300000000005,3214.1100000000006,3028.17,0.116099822665174,926.28,-2101.8900000000003,0.450187848166861,0.11168396384332106,4.030908580558794,-0.6941122856378605,-0.031127952955077764,0.11610063733649417,-8.146713201678812e-7
2015,879,7,33204.01,4288.92,-1593.8445292058968,5882.76,46562.37,91324.23,10246.76,48152.62,36315.61,-43171.60999999999,79487.22,NA,NA,NA,NA,NA,0.1291687359448452,NA,NA,NA,NA,NA
2016,879,7,34012.53,4393.41,-2055.653754652963,6449.07,42440.13,100604.27,10522.78,47751.51,31917.35,-52852.76,84770.11,79487.22,0.08113341993845048,36315.61,-43171.60999999999,0.1209785544012616,0.1291703381077503,0.9365815416566043,-0.5431264296323358,0.04761586965723454,0.08113334136799555,7.857045493386838e-8
2017,879,7,35448.41,4578.36,-2446.753840246479,7025.11,46977.48,111439.35,10616.28,57185.42,36361.200000000004,-54253.93000000001,90615.13,84770.11,0.0828724888996841,31917.35,-52852.76,0.14344423957502736,0.1291555813081602,1.1106313650726016,-0.6234834424539499,0.04629377614804749,0.08287253420157739,-4.530189329221557e-8
2018,879,7,37102.19,4791.77,-2700.7047047546903,7492.47,45684.61,108243.98,11255.28,45780.6,34429.33,-62463.38,96892.70999999999,90615.13,0.08268453623583612,36361.200000000004,-54253.93000000001,0.13178250442779665,0.1291505973097545,1.0203785903655544,-0.5987292629829036,0.04977896909504417,0.08268458815602527,-5.192018914801366e-8
2019,879,7,40331.05,5209.33,-2698.6228531811407,7907.96,49308.7,116859.92,11694.84,50959.85,37613.86,-65900.07,103513.93000000001,96892.70999999999,0.08161563444762769,34429.33,-62463.38,0.15130500651624645,0.1291642543400184,1.1714154762814148,-0.6446654242615363,0.04320327931631527,0.08161556068749795,7.376012974014134e-8
2020,879,7,44795.21,5785.74,-2834.882365840134,8620.62,65091.68,154270.42,12544.81,96117.59,52546.87,-58152.830000000016,110699.70000000001,103513.93000000001,0.08327980591597672,37613.86,-65900.07,0.15381936339423818,0.1291597918616745,1.1909229736060059,-0.6366299685462623,0.043017896124239834,0.08327982877125943,-2.285528270806747e-8
2015,880,7,3479.65,320.87,-10.8054592381794,331.67,1794.2,5663.94,882.03,4396.79,912.1700000000001,-1267.1499999999996,2179.3199999999997,NA,NA,NA,NA,NA,0.09221329731438507,NA,NA,NA,NA,NA
2016,880,7,3560.48,299.78,-2.4543452485172086,302.24,2062.09,5784.98,831.84,4679.3,1230.25,-1105.6799999999994,2335.9299999999994,2179.3199999999997,0.13868546152010722,912.1700000000001,-1267.1499999999996,0.32864487979214396,0.08419651282973081,3.903307497505947,-0.5814428353798432,0.0019369019046815367,0.1386828667880427,2.594732064514771e-6
