event_ID,firm_ID,event_date,event_trade_date,event_year,event_strength,earnings_surprise,alpha,beta,sigma_AR,r_squared,adjusted_r_squared,estimation_observations,CAR_0_p1,CAR_m10_p10,CAR_m1_p1,CAR_m30_p30,CAR_m5_p5
1549,634,2018-04-03,2018-04-04,2018,5,-0.0016458128884527456,5.430596756734729e-4,1.0822438960865686,0.008114127703103236,0.6600101919233571,0.656540908167473,100,-0.014334928874162179,0.031162393936116084,-0.01274069185521092,-0.06953361176964121,0.023798529833878833
1550,652,2018-04-03,2018-04-04,2018,5,-1.1758226116876626e-4,-2.0599395939742952e-4,0.7878353263131537,0.007660844814744897,0.5357645663856182,0.531027470124247,100,0.005720374065207121,0.022908425474185545,0.004666174853666051,0.04399899560250435,-0.025665671054942236
1551,983,2018-04-03,2018-04-04,2018,1,-0.015905703206000234,-0.0012210756791297996,1.247613803902891,0.008062817624114904,0.7232057471500659,0.7203813159985359,100,-0.011561798804981285,0.007542651616051547,-0.0032034238336820344,0.2194143454440245,0.014329025531028355
1552,1082,2018-04-03,2018-04-04,2018,4,-0.0031287214089160543,-9.864509482585336e-4,1.3369686910863396,0.007726097576268283,0.7656809430818262,0.7632899322969469,100,0.008881549878938164,0.019303966378506725,0.012993348788128495,0.005764460101095472,0.003287562033816826
1553,332,2018-04-04,2018-04-05,2018,1,-0.008233632215619709,-5.86172899303003e-5,1.0705203009013702,0.007156423781276925,0.7102794492582253,0.707323117107799,100,0.021670419140003096,0.03203234061777063,0.005359083757237582,-0.03154064060137656,0.0011570242934838338
1554,488,2018-04-04,2018-04-05,2018,1,-0.010750319716614122,-1.8854720880591077e-5,0.8016498579184566,0.0074056257469878135,0.5621337286564136,0.5576657054794383,100,0.024282120832378094,0.05299594203396457,0.02063338232599874,0.06983025153528433,0.03371611423238713
1555,877,2018-04-04,2018-04-05,2018,5,-5.826764394044208e-4,0.00106123380369353,0.9656749301564141,0.00785588373391724,0.6234203092147531,0.6195776593087812,100,0.004441822429963056,-0.02686480530599675,-0.005535146790131812,-0.09836442467091824,-0.02222973730498159
1556,899,2018-04-04,2018-04-05,2018,5,-9.975633788831307e-4,3.374506052908514e-4,1.3302784595153971,0.007818930566761275,0.7602688118862537,0.7578225752728482,100,-0.0030821007204989218,-0.0038952609736471753,-0.00677207254335486,0.022716763465834403,0.026308177465515184
1557,1010,2018-04-04,2018-04-05,2018,4,-0.0032182839209304605,-1.240432525482081e-4,0.9504849696896571,0.008232011104711282,0.5935948072623851,0.5894478154997564,100,-0.0031642069344158382,0.006411834735158987,-0.009418080885309418,-0.014360928963177306,-0.019300061456941374
1558,310,2018-04-05,2018-04-06,2018,4,-0.003179618677364655,-5.86712864733591e-4,0.9899887679166424,0.007854684197173644,0.6350368550568263,0.6313127413329164,100,0.007866235741795333,0.011751972614807017,0.0038404829962623557,0.16602473815222188,0.00554689132509195
1559,398,2018-04-05,2018-04-06,2018,5,-5.584441261042799e-5,5.634586268009542e-5,1.192144658718312,0.007870357015222434,0.7153539843272161,0.7124494331468816,100,-0.027507687032572226,0.02454214979534126,-0.012561497637851759,-0.019083705467948624,0.01241614469002015
1560,793,2018-04-05,2018-04-06,2018,5,5.377804237134204e-4,-1.744126463238075e-4,0.8533437204292748,0.007831576327497484,0.5653040297468279,0.5608683565809793,100,0.013635293589004376,0.07474796247367321,0.013190348764538295,0.00905780517664931,0.0681660732364758
1561,1003,2018-04-05,2018-04-06,2018,4,-0.0030531653816318707,4.456467306906124e-4,1.3761091232307399,0.007808673289221531,0.7728158881048866,0.770497682881467,100,-0.014246891554526585,-0.02780042346467393,-0.01611547954089292,0.06461291991263098,-0.03028167523565532
1562,1197,2018-04-05,2018-04-06,2018,1,-0.00902776340748405,0.00051009316497501215,0.5658750131444168,0.008356069171091008,0.3343645717413782,0.3275723734938413,100,-4.587486964227573e-4,-0.025073292144593858,-0.012372651215426262,-0.07922978101300822,-0.03450234598002645
1563,1060,2018-04-06,2018-04-09,2018,4,-0.0033452850165039912,-0.0018183510602718515,0.5473536182901099,0.007808719167408631,0.3462942329000455,0.3396237658888216,100,0.007303138377922472,0.021382126582389693,0.01366268422020254,0.14089172789083637,0.011486403236374045
1564,143,2018-04-09,2018-04-10,2018,1,-0.008511892805066108,-3.1494386878404035e-4,1.1471816804245158,0.007721159355529303,0.7088757109288887,0.7059050549179591,100,-0.006767676354749688,0.05037033280526351,-0.019225598765697384,0.007128295165433427,0.009931955441295322
1565,687,2018-04-09,2018-04-10,2018,2,-0.006898757253090075,9.7943593820931e-4,1.0208789890521295,0.00790592719349939,0.6477913834886517,0.6441974180140462,100,0.011949711791582322,-0.07887503793164517,-0.008238622235149491,-0.16146546585503777,-0.024776668712712144
1566,1016,2018-04-09,2018-04-10,2018,3,-0.004054410358316476,-0.0010019641663119206,1.346108283464867,0.007369487221758553,0.7863363595053836,0.7841561182758467,100,-0.0015128022326803834,0.02043924595811652,0.006840038048782463,0.10215179048261348,0.011712283332868919
1567,167,2018-04-10,2018-04-11,2018,4,-0.002819652437324855,3.6597008536103266e-4,1.0743854399433443,0.007828195574800845,0.6789177690412722,0.675641419745775,100,-0.014328730291379887,-0.072902702635155,-0.011693830804478215,-0.07352608404262136,-0.024814870947008703
1568,506,2018-04-10,2018-04-11,2018,2,-0.005924423472244751,-7.2403628589143e-4,0.5231304199715155,0.009217621548314446,0.26555096227266445,0.2580565843366712,100,0.0165657088209442,0.08111396843676569,0.016514359630072674,0.11773017661093589,0.0533037891236547
1569,659,2018-04-10,2018-04-11,2018,1,-0.0092509840004702509,-9.377485019091374e-4,1.3605770350195427,0.008065535794285763,0.7615845947203971,0.759151784462442,100,0.013424285379360603,0.07593376380842967,-2.0364776720575156e-5,0.06444732067730774,0.054744340612842536
1570,876,2018-04-10,2018-04-11,2018,1,-0.008810530907987321,-0.0015986360950140722,0.10975947354958959,0.007285750563032111,0.024843554847192594,0.014892978876245633,100,-0.007149372660676908,0.04767109957342327,-9.804859244999789e-4,0.0030333821324627767,0.006422950167745904
1571,884,2018-04-10,2018-04-11,2018,4,-0.0026879684871463426,6.872553833071216e-4,0.8780761436162109,0.0089556092040019,0.5190320839607888,0.5141242480828377,100,-0.022670497435200058,-0.042913506436489245,-0.023302847161196988,-0.053487587342382,-0.03503322011383203
1572,900,2018-04-10,2018-04-11,2018,4,-0.002625936212320977,-5.124852383863954e-4,1.5414436786424477,0.007620684067806145,0.8211966160168533,0.8193720916904947,100,-0.019289713844089007,-0.02256439435631978,-0.030778656345473446,0.050852295561213,-0.03054368380947947
1573,1281,2018-04-10,2018-04-11,2018,2,-0.007381986742573711,1.77742125841443e-4,0.9305895542019901,0.008883861622850864,0.5519178438690059,0.5473455769697101,100,-0.013158634525096115,0.006828363607633226,-0.006858307321512735,0.07061841204529921,0.022468417076235724
1574,565,2018-04-11,2018-04-12,2018,2,-0.006920251538476092,-4.678717364084577e-4,1.4673949419483097,0.0073222950758270846,0.8181014335834891,0.8162453257629124,100,-0.005545563721262906,0.017713092136689843,-0.00567482969088035,0.03478853795209377,-0.00604200935877424
1575,710,2018-04-11,2018-04-12,2018,2,-0.006672760676687535,3.073585516741796e-4,0.3775020389513757,0.008016816222408973,0.19892384547233688,0.19074959899756494,100,0.012491735625813039,0.06392231145145594,0.019350997712263153,0.043951023619071,0.05357329748899708
1576,1115,2018-04-11,2018-04-12,2018,5,-0.0010190782718685794,-3.027204415088296e-4,2.0270530143746246,0.007702210906397278,0.8858018921437081,0.8846366053288479,100,4.810617693148324e-4,-0.019222535302525132,0.009139429606953629,0.03305174178914521,-1.4903707999915994e-4
1577,1154,2018-04-11,2018-04-12,2018,3,-0.004352886378229373,0.0011330154894451567,1.08144412390453,0.008600562619930424,0.639073872279504,0.6353909526088867,100,0.011151756095968546,-0.017123936995389305,0.007850522537846866,-0.04836156440800218,-0.010153360971233854
1578,244,2018-04-12,2018-04-13,2018,3,-0.0040409267665193005,-8.378026428174657e-4,0.8365790703351232,0.007178819455553668,0.6020259275651361,0.5979649676423313,100,0.013043123738975305,0.028880197545780223,0.00801055312745052,0.1273788758653974,0.024003941535361242
1579,654,2018-04-12,2018-04-13,2018,4,-0.002733363518569141,-6.82390610665363e-4,0.5981160402668074,0.008644123346595506,0.3478170761391,0.341162148344601,100,-0.005462832693892261,-0.010181585510454134,-0.011223559306795961,-0.06261575949349016,-0.02437033344633579
1580,731,2018-04-12,2018-04-13,2018,3,-0.00545444984913412,-8.64213341744462e-4,0.6245979644670326,0.0073322595372930476,0.4469974770301019,0.4413545941426541,100,0.006456888749646419,0.05368004784812178,0.016014593038728774,0.09508470087332065,0.02915295341601944
1581,748,2018-04-12,2018-04-13,2018,3,-0.0056111616020090285,1.6985756330218561e-4,1.3375615881748366,0.00828698380547124,0.7437166379099196,0.7411015015620617,100,0.001429270468163356,-0.0460323780553913,0.026837935160590323,-0.09726243882786431,0.004934496266439515
1582,795,2018-04-12,2018-04-13,2018,1,-0.011257675523983402,6.067962741290722e-4,1.6274906709311905,0.008380764558621622,0.8077183908991704,0.8057563336634477,100,0.011828775859639082,-0.015775507463779252,0.013414171864821708,0.010320554900170996,0.008958379422000345
1583,896,2018-04-12,2018-04-13,2018,1,-0.00797717957888935,1.2858265279634128e-4,1.0452515460544585,0.00755526787923888,0.6807187964744915,0.6774608250099455,100,1.73860479472843e-4,-0.029152000382079376,0.005989666115952553,-0.056022550157808264,-0.03507044904363615
1584,979,2018-04-12,2018-04-13,2018,2,-0.005860649605735222,-0.001183060331524692,1.2418539414288656,0.007425663812526712,0.7570141281057223,0.7545346804333317,100,-0.015475851879655089,0.007595444970131912,0.002723148409701526,0.0557735827148831,6.564397970837102e-4
1585,1174,2018-04-12,2018-04-13,2018,3,-0.00438455051847461,5.182112794444024e-4,1.363590279678887,0.008175384530386144,0.7560305525576245,0.7535410684000493,100,0.024928524192399947,-0.0068325407830622685,0.04352030567846513,-0.054790478585353006,0.001318163513117196
1586,90,2018-04-13,2018-04-16,2018,3,-0.005042471700981415,0.0020334402471696576,1.021460060440572,0.006175123331036834,0.7532025333662598,0.7506841918699971,100,0.018470806174691226,0.026702804299826487,0.014590320779291078,-0.09060643217434117,0.023047402139145013
1587,840,2018-04-13,2018-04-16,2018,1,-0.009118161865890121,-4.543624673841517e-4,0.9868236234790689,0.008531539422904185,0.5987573884930597,0.5946630761307441,100,-0.027498096688926665,-0.040915586654278684,-0.02553783797582475,0.03021432176524504,-0.018229423676792735
1588,848,2018-04-13,2018-04-16,2018,1,-0.008497555477530156,2.4100709531280057e-4,0.6741324369243398,0.008114093013657566,0.43499391190376174,0.4292285436578819,100,-0.012976087025516853,-0.04187761680135972,-0.01146178490585382,-0.0099790798222855,-0.00680008314688043
1589,1293,2018-04-13,2018-04-16,2018,5,-4.3419551073667025e-4,-7.009023622518114e-4,0.8838417941557188,0.00765358589786443,0.5979798412792986,0.5938775947617405,100,-0.009013878897737006,-0.032603240356260055,-0.02245304094356778,-0.040574049835214857,-0.02739673322868555
1590,93,2018-04-16,2018-04-17,2018,3,-0.004563824919932884,2.3238959052313683e-5,1.2740473929730574,0.008271613719542437,0.727088300343201,0.724303487081397,100,-0.004195365372506582,0.016459284812233323,-0.01983528239481852,0.0324309425951976,-0.025879456942024925
1591,96,2018-04-16,2018-04-17,2018,5,-0.0017765166702649327,6.402565274114501e-4,1.9362626835038221,0.009042974761693408,0.8373585553680378,0.8356989487901607,100,0.005283288013281675,0.04959300652705468,0.013884997471805502,-0.035604978866707895,0.022144116585830688
1592,702,2018-04-16,2018-04-17,2018,3,-0.005183982545756159,2.9106759291571153e-4,1.0358756220913246,0.007048254972397838,0.70808374101889,0.7051050036823481,100,0.013342484793328785,0.02748088317078559,0.015775705522986648,0.05711432889287409,0.006765823099849922
1593,883,2018-04-16,2018-04-17,2018,2,-0.007072073911192249,-0.0011190684231739774,0.6903221424173618,0.007201429569272191,0.5078514560662566,0.5028295321485654,100,0.0028151255167213236,-0.025822467179523696,-9.503963089936328e-4,-0.02214049774963368,0.0011110545675693702
1594,1209,2018-04-16,2018-04-17,2018,3,-0.005409618390914218,-5.766463823485156e-4,0.5631249640656152,0.00817702201959602,0.3475100550188882,0.3408519943558157,100,-0.00217949359344381,0.029015051058145204,0.004333431679310705,0.10232060121768283,0.02004046320181392
1595,31,2018-04-17,2018-04-18,2018,2,-0.007346198353723762,-9.939505828884083e-4,1.2664119177496476,0.007858444728473132,0.7290659755723695,0.7263013426700469,100,0.011807246881924013,0.0016679636247214523,0.00927910149628953,0.023361206412642603,0.007788555495732779
1596,343,2018-04-17,2018-04-18,2018,4,-0.002909198608934915,2.5677307154496447e-4,1.09234400728837,0.009174999928903294,0.5949285813887676,0.590795199566204,100,0.016491060859195605,-0.02140483171546751,0.0082060113923198,-0.06756323981372209,0.016341311277019252
1597,418,2018-04-17,2018-04-18,2018,4,-0.003708776116657181,-2.3844147869289098e-4,0.2270907889745222,0.008035022013686615,0.07643932444158152,0.06701523591547531,100,-0.01296344032726185,-0.052001161168833236,-0.019683009621825925,-0.001068452514933132,-0.009212168231849274
1598,449,2018-04-17,2018-04-18,2018,3,-0.005338368650488382,2.7191289790637254e-4,0.5732626121016964,0.007877896823136938,0.3542856744272485,0.3476967527377306,100,-0.008603733933101786,-0.10060123329402142,-0.00847069117704537,-0.15563003037103448,-0.05325056005808146
1599,520,2018-04-17,2018-04-18,2018,3,-0.0050683613237121105,-1.9533509846669794e-5,1.7691598979754883,0.008362506344801204,0.8226176984753588,0.8208076749904135,100,0.013412181114382943,0.038434955532456336,0.014734591511340702,-0.0011242046135167842,0.05604117359770781
1600,543,2018-04-17,2018-04-18,2018,2,-0.00728718398765027,0.0010444168542886585,0.9469121686260855,0.007741893481920453,0.6078540183083477,0.6038525286992493,100,6.910785679908396e-4,0.02118303628702285,0.004083626483435793,-0.1251141187624161,-0.0032238049242545967
1601,675,2018-04-17,2018-04-18,2018,5,-0.0013067603772743673,-0.0011120655425178277,0.7133724587561895,0.00655071040780356,0.551328743245197,0.546750465115046,100,0.013342877201162149,0.021010139013536898,0.017902593653863028,0.004270804173256215,0.03061949228243873
1602,906,2018-04-18,2018-04-19,2018,2,-0.006119259503543299,-5.281095076014158e-4,0.7819422796011536,0.007557969352774993,0.538003154492119,0.5332889009665285,100,0.006758665086812646,-0.011454965982353368,0.013328745071807768,5.983928796936468e-4,0.038023853934515656
1603,78,2018-04-19,2018-04-20,2018,3,-0.005117005767521826,0.0012415191744488646,0.8958801743814004,0.007656961702727976,0.5978213317467682,0.5937174677850006,100,-0.01586559863180909,-0.10694745334712782,-0.01788431700572323,-0.15327678773334807,-0.07240242477487283
1604,135,2018-04-19,2018-04-20,2018,3,-0.0041643382285074665,1.14950804568743e-4,1.195643718699606,0.00788470508111721,0.7140310138602781,0.7111129629813013,100,-0.01495391281900195,-0.026419630155932645,0.0034067279743576788,-0.005065638667500378,-0.002778897214727759
1605,284,2018-04-19,2018-04-20,2018,3,-0.005168421743214248,5.350278538310453e-4,0.5333546811387879,0.007449008903806862,0.35760461873712474,0.35104956382627905,100,7.129322251467245e-4,-0.012232903667322902,0.003974070147431629,-0.08272637717843137,0.01535764978292886
1606,302,2018-04-19,2018-04-20,2018,1,-0.00780941658074524,-4.898777908845312e-5,1.3520782882456743,0.009708533507336643,0.6780442664372868,0.6747590038499122,100,-0.001372646060032001,0.008323675369011303,6.094727742424243e-4,0.07855085180179436,0.019995193605350514
1607,456,2018-04-19,2018-04-20,2018,2,-0.005830180202436175,-2.443841711836387e-4,1.5472512302898491,0.007628172037297297,0.8170947295729158,0.8152283492624355,100,3.964661371240758e-4,0.030351137515622597,-0.0010551196259446002,0.06426107746253447,0.05338998303562602
1608,623,2018-04-19,2018-04-20,2018,5,3.8051403463397785e-4,0.001989781776593322,1.3930458686229923,0.00804986426499895,0.7648035746854821,0.7624036111618646,100,0.0033896214083425366,0.00973004280309688,-6.93927576275032e-5,-0.05708312550700254,0.03247673927117941
1609,653,2018-04-19,2018-04-20,2018,1,-0.008636008038365452,-9.59776582780124e-4,0.836510992739183,0.00819417990883304,0.5308716123803456,0.5260845880168799,100,0.010911945286997876,0.05555853727978288,0.022653027732960403,0.13828868522735438,0.03410778080166407
1610,821,2018-04-19,2018-04-20,2018,2,-0.00751949020405396,-6.871014750976682e-4,0.6281920695587669,0.008062740854604868,0.39728213430824144,0.3911319520052644,100,0.010689416804436087,0.0207049379311522,0.0030713644215197436,0.10911953078348886,-0.014727519159217842
1611,1191,2018-04-19,2018-04-20,2018,3,-0.005406928553523105,-9.606834115476375e-4,1.2180176786036616,0.008107625754615619,0.710201413997904,0.7072442855693113,100,-0.020934942990126725,0.03254883028172603,-0.02332608030165261,0.14593995125236536,0.019807920661848964
1612,1317,2018-04-19,2018-04-20,2018,4,-0.003365192487012128,3.617190063972056e-4,0.651445312064866,0.007224223965444962,0.4689201076111697,0.46350092503577356,100,0.015408254155396817,0.04820934174762467,0.021453305830653312,0.02554881866859849,0.025930654474559764
1613,204,2018-04-20,2018-04-23,2018,1,-0.007822033359516154,7.57031631607492e-4,1.0684641525396164,0.008187091088377814,0.6481257632162093,0.64453520977964,100,0.003215578979191334,-0.00853941576000108,-7.043384908572963e-5,0.0033351258427408406,-0.03086583814325463
1614,235,2018-04-20,2018-04-23,2018,5,-0.0017247412235348086,5.953363017266507e-4,1.0269612868931435,0.008011000447475209,0.639930131976223,0.6362559496494498,100,-0.0036669713140458316,-0.03156112237795164,-0.009561979038642494,0.013437889009152281,-0.018297845093041894
1615,830,2018-04-20,2018-04-23,2018,3,-0.005049753051833363,7.899074912923392e-4,1.2965077602362591,0.006775541539947736,0.798379008787332,0.7963216517341416,100,-0.012346602732800334,-0.0050617611201519835,-0.011450124519883528,-0.0013484814926646258,-0.020595136909066215
1616,1252,2018-04-20,2018-04-23,2018,2,-0.006610753072333338,5.187960791314158e-4,0.7867010620553423,0.0074676037731571925,0.5455041219012033,0.5408664088593789,100,0.002997357252829694,-0.024199477932749593,0.008264884154555542,-0.12001163621462713,0.0030542916740303634
1617,567,2018-04-23,2018-04-24,2018,1,-0.012874092423263157,0.0011684096867849263,1.1282824685113853,0.007747058146317116,0.6946451010648119,0.6915292347491468,100,0.003375270701136207,-0.058010484316878205,-0.00731235879528407,0.048791360633942245,-0.04064454568639423
1618,976,2018-04-23,2018-04-24,2018,1,-0.009898055231494876,7.678879807514683e-4,0.7541157625503843,0.00774847737150262,0.5039369565342359,0.49887508874376896,100,0.013209878349778737,0.004175984876568395,0.028809194363259245,-0.020514936050592257,0.028468764591462106
1619,1077,2018-04-23,2018-04-24,2018,3,-0.004665924403989858,2.892876945904694e-4,0.9669294349442555,0.007917445353457472,0.61532764423853,0.6114024161185151,100,0.01144987981737004,0.01828920953069287,0.013966976322179348,0.042533081616840204,0.008121140442173356
1620,250,2018-04-24,2018-04-25,2018,2,-0.006970820390435826,-4.262923993976531e-4,1.1158641528067996,0.007929550823637178,0.6835181381388924,0.6802887313852077,100,0.009290590616998641,0.013841172054087737,0.01781471382068022,0.07571756011998522,0.013224907534875372
1621,545,2018-04-24,2018-04-25,2018,5,-0.0018056022914734599,-7.261700904520228e-4,1.2682066046579998,0.007443897207546307,0.759938119989271,0.7574885089687533,100,-0.004380125513117275,2.656228166529476e-4,-0.008514977361756566,0.004982257179943333,0.014195028199034659
1622,587,2018-04-24,2018-04-25,2018,2,-0.006058897665904091,0.0010188885081958868,0.8252731499200593,0.008608839958049584,0.5005652289556032,0.4954689557816808,100,-0.014808916806861548,-0.05974598813278789,-0.013159808220371423,-0.11336883867567277,-0.058933773952735656
1623,916,2018-04-24,2018-04-25,2018,4,-0.003918164775154483,-6.100161358126697e-4,0.285022313074541,0.006481417225664388,0.17417357915112788,0.1657467789383843,100,0.009905204692803154,0.06391897118690545,0.015329793485534012,0.058097958272164435,0.03907074094808445
1624,1101,2018-04-24,2018-04-25,2018,2,-0.007099387496120288,-6.595078298747107e-5,1.1496933188675056,0.007002659759299518,0.746178229424817,0.7435882113577233,100,-0.01582867074457734,0.0248976097106705,-0.019802304453138474,0.035663523430171006,1.567360167923585e-4
1625,1155,2018-04-24,2018-04-25,2018,3,-0.005532785090600173,5.151552366354295e-4,1.0305670020465023,0.007564170290048303,0.6693606356209809,0.6659867645558889,100,0.001162840079655279,-0.026418518730824087,-0.002234672669540699,-0.044847131558798076,-0.022707680143657708
1626,154,2018-04-25,2018-04-26,2018,3,-0.00494223795261023,0.0012478626668393452,0.5038016229519353,0.007234214478012851,0.3466955513233852,0.3400291793981136,100,-0.026148723252220882,-0.1148637562766662,-0.03236227109499867,-0.13135871557373022,-0.06046432231385718
1627,255,2018-04-25,2018-04-26,2018,2,-0.007105683153866299,9.728079174800141e-4,0.8784456780018118,0.00732284542400648,0.6115880331639928,0.6076246457472989,100,0.023557313643872434,0.04671742871720948,0.03370340316751739,0.04807777979239063,0.03671688139115349
1628,417,2018-04-25,2018-04-26,2018,2,-0.0059914598983412315,4.7100052420676156e-4,1.153956014103619,0.007060289200613002,0.7450934796097718,0.7424923926670144,100,0.008857619038015938,0.03814574099044558,0.009977938874626988,0.02294147570108987,-0.002387242837281624
1629,1024,2018-04-25,2018-04-26,2018,2,-0.00601288939899584,-3.18537126862662e-4,0.9437288806788504,0.008101631358801339,0.5975408670352715,0.5934341411886928,100,0.017990073237656203,0.03039274944902761,0.0027790866246980347,0.10040724166996053,0.015198099651052517
1630,104,2018-04-26,2018-04-27,2018,4,-0.002728102225925418,4.042302509530346e-5,1.1224200741545252,0.0085607863524903,0.6523595575641913,0.6488122061107646,100,0.00927623815895405,-0.015770400011919043,0.0277575115530512,0.05518921987026171,0.02338505931518878
1631,907,2018-04-26,2018-04-27,2018,4,-0.002898254634821399,-1.003792870525726e-4,0.47618542962111743,0.008396837627151429,0.25984597878752264,0.2522933867343342,100,-7.066928353860816e-5,-0.012173484997643964,-4.5205129305961496e-4,-0.051446718097505534,-0.011724942014892893
1632,1048,2018-04-27,2018-05-01,2018,4,-0.003638479537765855,0.0010607105595998013,1.2379159855132886,0.007862537724851083,0.7358524286315897,0.7331570452502795,100,-0.02401141676260661,0.012667665386101708,-0.03360989704703335,-0.025976296135980972,-0.03554902806779739
1633,1177,2018-04-27,2018-05-01,2018,2,-0.00631484744245882,8.68837351294803e-4,0.9523099858456222,0.007566749744621473,0.6402905171800637,0.6366200122533296,100,0.015274551992664538,-0.026342199482353786,0.010647228273144946,-0.05806096667396612,-0.011526906235782257
1634,22,2018-05-01,2018-05-02,2018,5,-0.0010005518631379456,-5.670521067207921e-4,1.0799434660454383,0.008200713469091939,0.6604120997747163,0.6569469171193563,100,0.006267982209310481,0.06620386276932604,0.005553904590635206,0.051864018939872567,0.03722377014334514
1635,92,2018-05-01,2018-05-02,2018,4,-0.0034727481229850574,-0.00207603516933693,0.9400705403286335,0.007338900993824258,0.6478899782834381,0.6442970188781671,100,-0.0039006844684150123,0.044265414219543095,0.017566875495247186,0.1427187763499265,0.015116302050469217
1636,330,2018-05-01,2018-05-02,2018,4,-0.0036953989151811977,-9.409802229475314e-4,0.8252362643667703,0.008024721036785795,0.5425297883297753,0.5378617249453852,100,-0.012431329722887453,0.013094798558724544,-0.02088231564196954,0.05222818224146294,-0.01587246273689478
1637,376,2018-05-01,2018-05-02,2018,4,-0.004020458200416552,-9.185388856771827e-5,0.7018785778322014,0.008391337796188064,0.43963747099257205,0.43391948600270047,100,-0.008250890938856573,-0.012500269059811681,-0.014288894618144176,-0.02460336602210508,-0.013353124544277164
1638,434,2018-05-01,2018-05-02,2018,5,-0.0012562621163554034,-1.823016857199912e-4,0.8290855579379982,0.008557709871624618,0.5128039656729493,0.5078325775675713,100,-0.012622211763603727,0.03109562682672952,-0.003458946213518136,0.16885969826946393,1.0988708178812914e-4
1639,1283,2018-05-01,2018-05-02,2018,4,-0.0034888300482910405,-7.478133250911902e-4,0.8105082015456232,0.007570176267787189,0.5624560397943835,0.5579913055065712,100,0.003813713440862708,0.021928733560670533,0.007282137350277684,0.025999239451031848,0.030816491565419442
1640,153,2018-05-02,2018-05-07,2018,4,-0.002651250657214932,-7.365352844177192e-4,1.0535329139943075,0.008208058866914975,0.6499496725242325,0.6463777304071329,100,-0.022453217430222647,0.021835492831513533,-0.01850348555310695,0.05812113009477574,0.03897394369584206
1641,485,2018-05-02,2018-05-07,2018,5,-0.00113406733371707,-3.7967997512830217e-4,1.503756008209993,0.007881461582303606,0.8040272839784597,0.8020275623864032,100,-0.00831468824617031,0.0016515581311086773,-0.0026346374602554696,0.027763135211627984,0.00975433805092105
1642,683,2018-05-02,2018-05-07,2018,3,-0.005265559296116805,5.069713039837323e-4,0.40636602826358625,0.008268861031053114,0.21395589889934813,0.2059350407248518,100,-0.010106551750235055,-0.037011231491324154,-0.017847525753152595,-0.043944247636188025,-0.023803594151364994
1643,895,2018-05-02,2018-05-07,2018,3,-0.004095492618951545,-0.0010224415761766427,1.5785219265732693,0.007881061943844954,0.8188840470539377,0.8170359250851004,100,-0.02218436642706851,0.05987125982284216,-0.008565774399463476,0.14226705743406687,0.014064505281212029
1644,1196,2018-05-02,2018-05-07,2018,2,-0.0058969093876691326,9.506820477830913e-5,1.224239739198582,0.008194623610973896,0.7155382015552982,0.7126355301425973,100,-0.0213606810714699,-0.02768754175883539,-0.011048056987191966,-0.0674843858084854,-0.0029631924714716403
1645,254,2018-05-07,2018-05-08,2018,3,-0.005199875385968303,1.0896655701616472e-4,1.624775853298944,0.007754534197297181,0.8314271936439263,0.8297070629668235,100,0.006407618492721562,0.03532173776972285,0.018977319176607138,-0.09401068041615382,0.0194983387316936
1646,220,2018-05-08,2018-05-09,2018,4,-0.003439523096893678,-6.882712654223599e-4,0.258612447132843,0.007170203032139178,0.12590807861784828,0.11698877329762225,100,0.009215930175580166,0.04847464057623027,0.004347937166296709,0.03538399249474838,-0.008797490205535151
1647,1172,2018-05-08,2018-05-09,2018,4,-0.003860021879947468,-5.775138413332212e-4,1.0879871166751915,0.00779587305832967,0.6832079002115076,0.6799753277646863,100,-0.014186114753276064,-0.039778763944330706,0.001133752033409546,-0.061252567584065915,-0.007132948830128448
1648,1,2018-05-09,2018-05-10,2018,5,-0.0023040929795365805,-3.386059876239928e-4,1.0516128471288397,0.007822235227586715,0.6655716268307692,0.662159092410675,100,0.020789832135719097,0.021070233040298918,0.021279794831109543,0.14888600166353902,0.05086843813006718
1649,448,2018-05-09,2018-05-10,2018,1,-0.01224111077973291,-6.975325364145185e-4,0.9006890257837407,0.007844498373724694,0.592110951554827,0.5879488184074273,100,0.01047674114362459,0.041379714192356545,0.027012113753739984,0.08668693219425735,0.037607921268627796
1650,937,2018-05-09,2018-05-10,2018,3,-0.004423515332426301,1.7784018157379345e-4,0.890050032726462,0.0068560786632075555,0.6498290031358385,0.6462558296984491,100,-0.0021955402661009045,-0.016333838922986506,0.0027716354919994166,-0.10438476042115924,0.013184894356548583
1651,1137,2018-05-09,2018-05-10,2018,2,-0.007236764983878994,-0.0020597819535230545,1.2078275350567818,0.006885436024178091,0.7721240623641149,0.769798797694361,100,0.011755262366244263,0.057811182417496575,0.013694616207797916,0.20054378446364932,-0.015019534283512234
1652,1284,2018-05-09,2018-05-10,2018,1,-0.009511972578597146,-9.575774370352389e-5,1.3461770870048309,0.007720168605791499,0.770012066125133,0.7676652504733487,100,-0.008952502760255191,-0.0021230966260757777,-0.002616562053242096,-0.050441439676114704,-0.009404056761005702
1653,171,2018-05-10,2018-05-11,2018,3,-0.004376755129405214,-3.312807528946006e-4,1.406367736108272,0.007972049771241666,0.7742078515541773,0.771903850039424,100,6.376258073641037e-4,-4.4083576516506465e-4,-0.00166843502244623,0.0498593017650794,0.031243081798950842
