relative_day,event_strength,events,AAR,CAAR,standard_deviation_AR,standard_deviation_CAR,standard_error_AAR,standard_error_CAAR,t_AAR,t_CAAR,p_AAR,p_CAAR,significance_AAR,significance_CAAR
-17,5,791,-3.843156879272465e-4,-0.0018223967597406378,0.007907346696875258,0.03269537012353199,2.811528816100836e-4,0.001162513530508509,-1.366927792901778,-1.5676348807256302,0.1720367847604468,0.11736680563954886,,
-16,5,791,-7.78753305059317e-4,-0.002601150064799955,0.008240076975059778,0.0336172749149658,2.9298340834637426e-4,0.0011952926912836633,-2.6580116241212206,-2.1761616077535755,0.008019231392872576,0.0298387931863684,***,**
-15,5,791,-1.128758660776776e-4,-0.0027140259308776325,0.008033542513526623,0.03443219715259598,2.856398882962442e-4,0.0012242679903543875,-0.3951684295598493,-2.216856074209705,0.6928252657198709,0.026916955723153328,,**
-14,5,791,-5.509943503844474e-4,-0.00326502028126208,0.00792144212379444,0.03582737532230274,2.816540572948956e-4,0.0012738748152236632,-1.9562805367562979,-2.5630621174411217,0.05078411350479176,0.01055947177455264,*,**
-13,5,791,-3.9622207834721105e-4,-0.003661242359609291,0.008207318397489007,0.03712362466267727,2.918186474177673e-4,0.0013199641358646167,-1.3577681956012218,-2.7737438163129076,0.17492493565425946,0.005672223235340338,,***
-12,5,791,-3.261026167841934e-4,-0.003987344976393485,0.008256304487367121,0.03798662596125559,2.935603922603812e-4,0.001350648929541922,-1.110853593951285,-2.9521697971846828,0.2669693506849539,0.0032489587602934373,,***
-11,5,791,1.5824350490520402e-5,-0.003971520625902964,0.008068511002754755,0.03894084476120991,2.868832246376146e-4,0.0013845770441899986,0.05515955319628542,-2.868399878914916,0.9560252981660833,0.004235491147286948,,***
-10,5,791,-6.271371680290086e-4,-0.004598657793931973,0.007963306086521998,0.04033268322780971,2.8314256844884833e-4,0.0014340651228871085,-2.2149165752951956,-3.2067287046726296,0.027050375677178416,0.0013965835314988149,**,***
-9,5,791,-5.739765201562624e-4,-0.005172634314088235,0.008430018345599059,0.04175197153464299,2.997369460008179e-4,0.0014845292055432236,-1.9149341708268963,-3.4843600885544377,0.05586174996382545,5.204844240235778e-4,*,***
-8,5,791,-2.0418249186367283e-4,-0.005376816805951908,0.007893941909540445,0.04271462651842088,2.806762622419152e-4,0.0015187572763564606,-0.7274661926618066,-3.540273939527082,0.467155948739855,4.231037212330908e-4,,***
-7,5,791,-4.1216826802064336e-4,-0.005788985073972551,0.008782059337823401,0.04356382381541728,3.122540826843352e-4,0.0015489512562410633,-1.3199771944609406,-3.737357809451695,0.18722497564174306,1.9936586930202705e-4,,***
-6,5,791,-6.370311420407823e-4,-0.006426016216013334,0.008042813637212548,0.044011096347014105,2.8596953150527297e-4,0.0015648544366559526,-2.227618930896616,-4.106462598365084,0.026186866147931122,4.436081201343345e-5,**,***
-5,5,791,-7.371655437481425e-5,-0.006499732770388148,0.007947700800426545,0.04486933199281347,2.825877083519943e-4,0.0015953697832275572,-0.2608625647757903,-4.074123026975403,0.7942664785326252,5.085054104088937e-5,,***
-4,5,791,-8.958105664991107e-8,-0.006499822351444798,0.007999752047619255,0.04569426752664203,2.8443843764218874e-4,0.0016247011141239383,-3.1494005308312155e-4,-4.000626512125951,0.9997487937064469,6.911096907031864e-5,,***
-3,5,791,2.2294750397557005e-7,-0.006499599403940822,0.00835877600141939,0.046975621751383596,2.9720385985617135e-4,0.001670260825422762,7.501500959087918e-4,-3.8913679259020513,0.9994016562555947,1.0808418469883098e-4,,***
-2,5,791,-2.7845844029800203e-4,-0.006778057844238824,0.008241406427603164,0.04755972704303674,2.9303067823700454e-4,0.0016910292186913757,-0.9502706063860781,-4.008244073679643,0.34226538836849096,6.696277324128064e-5,,***
-1,5,791,2.902000074117621e-4,-0.006487857836827062,0.00836698123922014,0.048190185864561,2.974956045260855e-4,0.0017134457537445423,0.97547662216406394,-3.7864390061071855,0.3296224911659684,1.6440546140986388e-4,,***
0,5,791,-0.006535694452755924,-0.013023552289582985,0.008060055119535536,0.048808191356075364,2.8658256804257984e-4,0.0017354194993574393,-22.805624561870992,-7.504555696421019,7.597508378307156e-89,1.6630982690978565e-13,***,***
1,5,791,2.4258848875468984e-4,-0.012780963800828295,0.008130273755851423,0.049878129051430464,2.8907925532590633e-4,0.0017734621042569073,0.8391763998464605,-7.206787091841247,0.40162418736071326,1.339721551511313e-12,,***
2,5,791,-2.3439768345577403e-4,-0.013015361484284069,0.007778118090435351,0.05075641972135523,2.765580413330798e-4,0.0018046905253957172,-0.8475533104223542,-7.211963104549557,0.3969434838233067,1.2927879437181612e-12,,***
3,5,791,1.0713385101882737e-4,-0.012908227633265242,0.008028021212413307,0.0514190662969094,2.8544357342884886e-4,0.0018282515252289143,0.3753240955187667,-7.060422187613933,0.7075201943622484,3.6397679187702184e-12,,***
4,5,791,-3.3466237700374745e-4,-0.013242890010268989,0.007753910121912484,0.05217402929660934,2.756973050622369e-4,0.0018550949192283842,-1.2138761274006633,-7.13865898343212,0.22515779501929212,2.1379080469802594e-12,,***
5,5,791,1.1031226016635444e-4,-0.013132577750102636,0.00800854707455314,0.05288137503171304,2.847511527995091e-4,0.0018802452382092882,0.3873988185186537,-6.984502597443016,0.6985653233666512,6.070938553960952e-12,,***
6,5,791,4.988023374528118e-4,-0.012633775412649824,0.008214793469307206,0.05415155385545289,2.920844303741108e-4,0.001925407597992461,1.7077334002840556,-6.561610864017839,0.08807870232342102,9.625675484823753e-11,*,***
7,5,791,-8.388585006069462e-5,-0.012717661262710518,0.008111783848015398,0.0551836885781138,2.8842182988750265e-4,0.001962106083920821,-0.29084431678910655,-6.481637953691665,0.7712467271965971,1.5965988142778371e-10,,***
8,5,791,-3.883708380553714e-4,-0.013106032100765889,0.007778478395673136,0.05611897125719824,2.7657085231250764e-4,0.0019953609076214817,-1.4042363278995749,-6.568251412917874,0.16064149824477372,9.22740231738949e-11,,***
9,5,791,3.57814135473325e-5,-0.013070250687218557,0.008326262525771039,0.056878454861194756,2.960478137486565e-4,0.0020223650358056696,0.12086363041920922,-6.462854359035945,0.9038297826778724,1.7967109606366612e-10,,***
10,5,791,-3.173816201629752e-4,-0.013387632307381532,0.008383468954961459,0.058027020478392664,2.980818402091208e-4,0.0020632033277602976,-1.0647465808058436,-6.488760524593776,0.28731594429492213,1.5265697234571836e-10,,***
11,5,791,4.856985922105464e-6,-0.013382775321459426,0.008343516708022131,0.05873028572189823,2.966613018434225e-4,0.0020882085611625386,0.016372158727561224,-6.40873501352232,0.9869416246778807,2.5206925001594216e-10,,***
12,5,791,-1.9494997143724378e-4,-0.013577725292896671,0.007756677279654937,0.06024688577120165,2.7579569386482574e-4,0.002142132651057339,-0.7068637247570426,-6.338414797139112,0.4798596065133752,3.89936325736171e-10,,***
13,5,791,-6.923750984383416e-4,-0.014270100391335012,0.00811921020739383,0.06159829114186868,2.8868588082888136e-4,0.0021901830943667896,-2.3983684150065767,-6.515482850743437,0.0166992770212584,1.2896500856099723e-10,**,***
14,5,791,-1.7363644391598791e-4,-0.014443736835251,0.008333007803215466,0.0628582061859887,2.962876482043165e-4,0.002234980516159136,-0.5860401031508754,-6.462578412125438,0.5580159555701283,1.7998265294760453e-10,,***
15,5,791,-1.9616715782764724e-4,-0.014639903993078648,0.008611237547662761,0.06361644598233471,3.0618035904648896e-4,0.0022619404196345164,-0.6406915141080691,-6.4722765754564655,0.5219089248261151,1.693440314839632e-10,,***
16,5,791,-2.1477412078537586e-4,-0.014854678113864024,0.007996841328345765,0.06503594894161392,2.843349443791928e-4,0.002312412134452978,-0.7553560511329563,-6.42388867128914,0.45026051594402716,2.2932658479555813e-10,,***
17,5,791,3.3494879199108936e-4,-0.014519729321872933,0.008153737304456753,0.065890790512696,2.8991352307159574e-4,0.002342806801620511,1.1553403526760355,-6.197578610335982,0.24830039206872664,9.227010682643839e-10,,***
18,5,791,-6.211184253574571e-4,-0.015140847747230391,0.007793644976777802,0.0671653196114059,2.7711011385562866e-4,0.002388123839374755,-2.2414137712817404,-6.340059714488878,0.025276225830575122,3.859953391617871e-10,**,***
19,5,791,-1.1914256630378634e-4,-0.015259990313534177,0.008450771505342075,0.06813565848180685,3.0047484341292566e-4,0.0024226251177440605,-0.39651428036541286,-6.298948277950748,0.691832755601417,4.972183757712427e-10,,***
20,5,791,-5.976488103584014e-4,-0.01585763912389258,0.008193506428284491,0.06897051122865543,2.913275503290189e-4,0.0024523090641415703,-2.0514668443936386,-6.466411332799742,0.040550731729276306,1.7570206164961905e-10,**,***
21,5,791,-2.0816258023589169e-4,-0.016065801704128472,0.007917554833397098,0.06958670899581867,2.8151584116010796e-4,0.0024742185344760513,-0.7394346953196936,-6.493283224689212,0.4598627351909881,1.483673137753765e-10,,***
22,5,791,2.8531068559455703e-4,-0.015780491018533915,0.00809933512304327,0.07029845535147441,2.879792041835268e-4,0.0024995253215108434,0.990733641352557,-6.3133951405602735,0.3221190049215676,4.5496151499890856e-10,,***
23,5,791,1.3042464821259978e-4,-0.015650066370321312,0.008415478430283221,0.07127397379704219,2.992199661280333e-4,0.0025342107643716643,0.43588217023189,-6.175518859893097,0.6630412993883243,1.0543800967079341e-9,,***
24,5,791,4.538462493591558e-5,-0.015604681745385398,0.008306727918057097,0.07271411440879749,2.953532430588361e-4,0.0025854162696366243,0.15366218588253217,-6.035655429513719,0.8779153445177121,2.4331933942086982e-9,,***
25,5,791,-1.5088961550804544e-4,-0.015755571360893443,0.007937310082354317,0.07365016903723676,2.8221825694939437e-4,0.002618698540696543,-0.534655755935386,-6.016565525217976,0.5930383596402391,2.7238911686601298e-9,,***
26,5,791,1.718683206264883e-5,-0.015738384528830796,0.007939062788515028,0.07423808788688994,2.822805760061639e-4,0.0026396025284777034,0.060885634802847845,-5.962406975684838,0.9514656892807218,3.745509729808945e-9,,***
27,5,791,1.809087983747864e-4,-0.015557475730456008,0.007978858005029543,0.07515846930324628,2.8369553101272445e-4,0.002672327524270693,0.6376864581863018,-5.821694979062048,0.5238625782209585,8.46892759344755e-9,,***
28,5,791,-8.888800753933001e-5,-0.01564636373799534,0.007835574341812306,0.07607309557473504,2.7860095044790684e-4,0.0027048478906695726,-0.3190513434947897,-5.78456326212198,0.7497719194579507,1.0473814121282881e-8,,***
29,5,791,-4.5101445658792807e-4,-0.016097378194583265,0.008352998832569564,0.07711437730972083,2.9699844737940233e-4,0.0027418716069149843,-1.5185751325217438,-5.8709452893365865,0.1292695488393626,6.377456293038618e-9,,***
30,5,791,2.788285527441067e-4,-0.01581854964183916,0.007987980355681917,0.07771472220968216,2.840198844616488e-4,0.002763217414181883,0.9817219427175595,-5.724685129969269,0.3265374019831485,1.4717372296483983e-8,,***
